id,question_id,user_id,body
482067,553879,,"<p><br><br>You must be a Company Administrator to create a new project under your company domain.&nbsp;Also, you will have to be given an &quot;Add new project&quot; permission to do so.<br><br><br><br><br>Click on<strong> &quot;New project&quot;&nbsp;</strong><br><br><strong><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/direct/1585819573704-Website%20Issue%20Mode.001.jpeg"" style=""display: block; vertical-align: top; margin: 5px auto; text-align: center;""></strong><br>To create a completely new project environment, please choose <strong>&quot;Add new project &amp; new DB&quot;</strong> and click on <strong>&quot;Next&quot;</strong><br><br><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/direct/1585819590352-Website%20Issue%20Mode.002.jpeg"" style=""display: block; vertical-align: top; margin: 5px auto; text-align: center;""></p><p>Fill in project information<br><br></p><p>The basic information you will have to enter are Project Name, Project Path and Contract no.<br><br>For project path, you just need to enter the path only e.g. if the company domain is  https://abccompany.snagrweb.com and you wish to have a URL for the new project as https://abccompany.snagrweb.com/projectA , then you should just fill in &quot; projectA &quot;.<br><br><br> <img src=""https://s3.amazonaws.com/helpjuice-static/helpjuice_production%2Fuploads%2Fupload%2Fimage%2F3577%2Fdirect%2F1585817025239-1585817025239.png"" style=""width: 33px;"">Once the project URL is created, there is no way to change it. Be careful!<br><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/direct/1585819624031-Website%20Issue%20Mode.003.jpeg"" style=""display: block; vertical-align: top; margin: 5px auto; text-align: center;""></p><p>Read the terms and conditions and click <strong>&quot;Create New Project&quot;</strong></p><p><img src=""https://s3.amazonaws.com/helpjuice-static/helpjuice_production%2Fuploads%2Fupload%2Fimage%2F3577%2Fdirect%2F1585819709197-Website+Issue+Mode.004.jpeg"" style=""display: block; vertical-align: top; margin: 5px auto; text-align: center;""></p><p>Once the new project environment is successfully created, it will be added to the project list on the login page. </p><p>Please be reminded to add project admins to the newly added project so that they can further set up the project environment.</p><p><br></p><p><img src=""https://s3.amazonaws.com/helpjuice-static/helpjuice_production%2Fuploads%2Fupload%2Fimage%2F3577%2Fdirect%2F1585817067771-1585817067771.png"" style=""width: 29px;"">Note: It requires a valid license of your company to create new projects. Otherwise, you will not be authorised to do so. If you fail to proceed the above process, please contact SnagR for further assistance.</p><p><br></p><p>Learn <a href=""snagr.helpjuice.com/%20how-do-i-clone-project"" title="""">how to clone project</a>.</p><p><br></p><p><br></p>"
482092,553904,,"<p>You must be a Company Administrator to create a new project under your company domain. Also, you will have to be given an &quot;Add new project&quot; permission to do so.<br><br><br><br>Click on<strong>&nbsp;&quot;New project&quot;&nbsp;</strong><br><br><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/direct/1585820085120-Website%20Issue%20Mode%202.005.jpeg"" style=""display: block; vertical-align: top; margin: 5px auto; text-align: center;""></p><p><br></p><p>To clone existing project, please choose&nbsp;<strong>&quot;Clone Existing project&quot;&nbsp;</strong>and click on&nbsp;<strong>&quot;Next&quot;</strong></p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/direct/1585820123341-Website%20Issue%20Mode%202.006.jpeg"" style=""display: block; vertical-align: top; margin: 5px auto; text-align: center;""></p><p>Fill in project information</p><p>The basic information you will have to enter are Project Name, Project Path and Contract number.</p><p>For project path, you just need to enter the path only e.g. If the company domain is  https://abccompany.snagrweb.com and you wish to have a URL for the new project as https://abccompany.snagrweb.com/projectA , then you should just fill in &quot; projectA &quot; .</p><p><br><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/direct/1585820209039-1585820209039.png"" style=""width: 32px;"">Once the project URL is created, there is no way to change it. Be careful!</p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/direct/1585820229560-Website%20Issue%20Mode%202.007.jpeg"" style=""display: block; vertical-align: top; margin: 5px auto; text-align: center;""></p><p>Select existing project to clone and what will be cloned from the selected existing project</p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/direct/1585820272368-Website%20Issue%20Mode%202.008.jpeg"" style=""display: block; vertical-align: top; margin: 5px auto; text-align: center;"">Read the terms and conditions and click <strong>&quot;Clone Project&quot;&nbsp;</strong></p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/direct/1585820291911-Website%20Issue%20Mode%202.009.jpeg"" style=""display: block; vertical-align: top; margin: 5px auto; text-align: center;""></p><p>Once the new project environment is successfully created, it will be added to the project list on the login page.&nbsp;</p><p>Please be reminded to add project admins to the newly added project on company level so that they can further set up the project environment.</p><p><br></p><p><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/direct/1585820328621-1585820328621.png"" style=""width: 33px;"">Note: It requires a valid license of your company to create new project. Otherwise, you will not be authorised to do so. If you fail to proceed the above process, please contact SnagR for further assistance.<br><br></p><p><br>Learn <a href=""snagr.helpjuice.com/%20how-do-i-create-a-new-project"" title="""">how to add new project</a>.</p>"
495441,567265,,<ul><li>SnagR Application Built against iOS 13 (now required by Apple)</li><li>&nbsp;iOS13 Modal Presentation Style now used for Dashboard &amp; Drawing Finder</li><li>Full Barcode support - You can now scan most Barcode types (previously just QRCodes) to avoid human error and improve integration with external systems &amp; modular integrated construction delivery (MIC).</li><li>User / Sub-Contractor / List search - When filling in forms you can now search to filter the list.</li></ul>
523931,595760,,<ul><li> Minor hot fix with iOS 13 glitch improvement / re-implementations on view controllers</li></ul>
523932,595761,,<ul><li> Minor hot fix - further iOS 13 caused glitch improvements (targeting iPad mini v2)</li></ul>
523933,595762,,<ul><li>Barcode scanner implementation improvement - flash light was staying on and camera would not launch after repeated use on some iOS 13 devices.</li></ul>
523934,595763,,"<ul>
<li>SnagR Application Built against API 28 (now required by Google Play)</li>
<li>Re-implementation of view controller changes between API versions.</li>
</ul>"
523935,595764,,"<ul><li>Downgrade of intercom from v6 to v5, downgrade of minimumSDK to 19 due to compatibility issues with older Android tablet devices</li></ul>"
523936,595765,,"<ul><li>Upgrade to SQLCipher libraries used as causing an incompatibility to older Android devices (typically Android 6 and below, Samsung)</li></ul>"
523937,595766,,<ul><li>Downgrade &amp; re-implementation of SQLCipher libraries as previous upgrade causing an incompatibility to a different set of Android devices. This upgrade fixes both sets of previous issues.</li></ul>
526515,598344,,"<ul><li>Zip extraction when downloading projects now supports zip64 for projects with greater than 4GB or more than 65,000 images required in the initial project download.</li></ul>"
538346,610178,,"<ul>
<li>Fixed issue with Android adding photos from camera roll.</li>
<li>Consistent support for Portrait / Landscape Photos in Issue + Inspection mode</li>
</ul>"
538880,610712,,"<p><span style=""font-family: Arial, Helvetica, sans-serif;""><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/direct/1594978288112-1594978288112.png"" data-id=""123693"" class=""fr-fic fr-dii"" style=""width: 17px;""><strong> Website</strong></span></p><p style=""text-align: left;""><span style=""font-family: Arial,Helvetica,sans-serif;"">Put your hands together to welcome our new function - QR Code image.<br>it is a short cut to fill multiple fields by scan a QR code/Bar code via APP.</span></p><p style=""text-align: left;""><span style=""font-family: Arial,Helvetica,sans-serif;"">There have 2 scenarios or more you may use it.</span></p><ul>
<li style=""text-align: left; font-family: Arial, Helvetica, sans-serif;"">Create your own QR Code to pre-filled multiple fields.</li>
<li style=""text-align: left; font-family: Arial, Helvetica, sans-serif;"">Scan the QR Code/Bar Code on the document provided by the parties.</li>
</ul><p style=""text-align: left;""><span style=""font-family: Arial,Helvetica,sans-serif;""><br></span></p><p style=""text-align: left;""><span style=""font-family: Arial,Helvetica,sans-serif;"">To set up, please access the form wizard from Company admin &gt; Inspection &gt; Form &gt; Form wizard.</span></p><p style=""text-align: left;""><span style=""font-family: Arial,Helvetica,sans-serif;"">Set a field properties to a QR Code image, enter the code for mapping.</span></p><p style=""text-align: left;""><span style=""font-family: Arial,Helvetica,sans-serif;"">Below have 2 types of code you may use.</span></p><p><span style=""font-family: Arial,Helvetica,sans-serif;"">1️⃣</span></p><pre><span style=""font-family: Arial,Helvetica,sans-serif;"">{
  ""qrcodeType"": ""QRCodeToImage"",
  ""parseType"": ""array"",
  ""arraySeparator"":"","",
  ""arrayMapping"": [
        {
            ""CheckCode"":""{Checkcode}""
        },{
            ""CheckCode"":""{Checkcode)""
        },{
            ""CheckCode"":""{Checkcode}""
        },{
            ""CheckCode"":""{Checkcode}""
        },{
            ""CheckCode"":""{Checkcode}""
        },{
            ""CheckCode"":""{Checkcode}""
        }
                    ]
}</span></pre><p><span style=""font-family: Arial,Helvetica,sans-serif;"">To match which above code, the content of the QR Code has to separate the item by a comma.</span></p><p><span style=""font-family: Arial,Helvetica,sans-serif;"">Such as,</span></p><p><span style=""font-family: Arial,Helvetica,sans-serif;"">1,2,03/04/2015,18:00,7,8</span></p><p><span style=""font-family: Arial,Helvetica,sans-serif;"">Would be nice to use it to create your own QR Code.</span></p><p><span style=""font-family: Arial,Helvetica,sans-serif;""><em>How to create?<br>Search ""QR Code Generator"" via the web search engine!</em></span></p><p><span style=""font-family: Arial,Helvetica,sans-serif;""><em><br></em></span></p><p><span style=""font-family: Arial,Helvetica,sans-serif;"">2️⃣</span></p><pre><span style=""font-family: Arial,Helvetica,sans-serif;"">{
    ""qrcodeType"": ""QRCodeToImage"",
    ""parseType"": ""queryString"",
    ""arrayKeyMapping"": [
        {
            ""key"":""{key1}"",
            ""value"":""{Checkcode}""
        }, {   
            ""key"":""{key2}"",
            ""value"":""{Checkcode}""
        }, {
            ""key"":""{key3}"",
            ""value"":""{Checkcode}""
        }, {
            ""key"":""{key4}"",
            ""value"":""{Checkcode}""
        }, {
            ""key"":""{key5}"",
            ""value"":""{Checkcode}""
        }, {
            ""key"":""{key6}"",
            ""value"":""{Checkcode}""
        }
    ]
  }</span></pre><p><span style=""font-family: Arial,Helvetica,sans-serif;"">To match which above code, the content of the QR Code has to describe content with the {key}, start with ""?"" and separate the item by ""&amp;"".</span></p><p><span style=""font-family: Arial,Helvetica,sans-serif;"">Such as,</span></p><pre><span style=""font-family: Arial,Helvetica,sans-serif;"">?Name=SnagR&amp;Ref=ref no.123456789&amp;Date=12/07/2020&amp;Time=18:00&amp;Type=Demo&amp;Location=On Site</span></pre><p><span style=""font-family: Arial,Helvetica,sans-serif;"">You may scan the QR Code/Bar Code on the document first and see which one would meet your needs.</span></p><p><span style=""font-family: Arial,Helvetica,sans-serif;""><em>Where to scan?</em><br><em>Search ""QR Code Scanner"" via the web search engine or scan via the camera on your device!</em></span></p><p><span style=""font-family: Arial,Helvetica,sans-serif;"">⭐️ To know what is the {Checkcode} of that field, please screenshot it, remark which field you are willing to know, and send it to the support team :)<br><a href=""https://snagr.helpjuice.com/48721-general/386689?from_search=48817283"" rel=""noopener noreferrer"" target=""_blank"" title=""Contact us"">How can I contact SnagR?</a></span></p><p><br></p><p><span style=""font-family: Arial,Helvetica,sans-serif;"">Let's practice!</span></p><p><span style=""font-family: Arial,Helvetica,sans-serif;"">Please create a new inspection with the below form ""QR code"" template.<br>Please create the form code as ""<strong>QR</strong>"".<br><a href=""/_questions/359655"" rel=""noopener noreferrer"" target=""_blank"" title=""Click"">Check this link to know how to create a new inspection template.</a><br><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/direct/1595223596747-QR%20test.jpeg"" style=""width: truepx;"" class=""fr-fic fr-dib""></span></p><p><span style=""font-family: Arial,Helvetica,sans-serif;""><br></span></p><p><span style=""font-family: Arial,Helvetica,sans-serif;"">🎬 Start</span></p><p><span style=""font-family: Arial,Helvetica,sans-serif;""><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/direct/1595224161468-Admin_Website.004.jpeg"" style=""width: truepx;"" class=""fr-fic fr-dib""></span></p><p><span style=""font-family: Arial,Helvetica,sans-serif;"">Create fields from the <u>left to right, from the top to bottom</u>.</span></p><p><span style=""font-family: Arial,Helvetica,sans-serif;"">Set the form field properties to the corresponding type.<br><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/direct/1595224422873-1595224422873.png"" class=""fr-fic fr-dii""><br>Select the <strong>QRCode image. </strong>(the QRCode will be stamped on the form.)<br><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/direct/1595224342202-Admin_Website.006.jpeg"" style=""width: truepx;"" class=""fr-fic fr-dib"">Back to the Attributes and enter the code to mapping.<br><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/direct/1595229165052-Screenshot%202020-07-17%20at%204.17.48%20PM.png"" style=""width: 343px;"" class=""fr-fic fr-dib""></span></p><pre><span style=""font-family: Arial,Helvetica,sans-serif;"">{
  ""qrcodeType"": ""QRCodeToImage"",
  ""parseType"": ""array"",
  ""arraySeparator"":"","",
  ""arrayMapping"": [
        {
            ""CheckCode"":""QR0002""
        },{
            ""CheckCode"":""QR0003""
        },{
            ""CheckCode"":""QR0004"",
 ""DateInputFormat"":""DD/MM/YYYY""
        },{
            ""CheckCode"":""QR0005"",
""DateInputFormat"":""hh:mm""
    },{
            ""CheckCode"":""QR0006""
    },{
            ""CheckCode"":""QR0007""
    }
    ]
}</span></pre><p><span style=""font-family: Arial,Helvetica,sans-serif;""><br></span></p><p><span style=""font-family: Arial,Helvetica,sans-serif;"">Done. Please save and enable the insection template on the project.</span></p><p><span style=""font-family: Arial,Helvetica,sans-serif;"">Login to the APP, sync,  add a new inspection and scan below QR Code to test on it.<br><img src=""https://static.helpjuice.com/helpjuice_production/uploads/upload/image/3577/direct/1595229786685-Screenshot%202020-07-20%20at%203.23.02%20PM.png"" style=""width: 126px;"" class=""fr-fic fr-dib fr-fil""></span></p><p><span style=""font-family: Arial,Helvetica,sans-serif;""><br></span></p><p><span style=""font-family: Arial,Helvetica,sans-serif;"">Let see how it works. 👀</span></p><p><span style=""font-family: Arial,Helvetica,sans-serif;""><img src=""https://s3.amazonaws.com/helpjuice-static/helpjuice_production%2Fuploads%2Fupload%2Fimage%2F3577%2Fdirect%2F1595230426991-Jul-20-2020+15-30-50.gif"" style=""width: 339px;"" class=""fr-fic fr-dib""></span></p><p><br></p>"
